step,arm_id,arm_name,start_fish_population,start_ships,end_fish_population,end_ships,hatch,death,catch,revenue,cost,profit,ship_building,ship_scrap,density,reward
37,10,moderate_marine_reserve,183.7508815962087,0.46980934882577663,181.86171449565018,0.43065856975696193,11.025052895772522,9.605864513691838,3.308355482639216,66.16710965278432,117.45233720644416,-51.28522755365984,0.0,0.03915077906881472,1.3781316119715652,0.10026620119271532
38,10,moderate_marine_reserve,181.86171449565018,0.43065856975696193,180.26674620802703,0.3947703556105484,10.91170286973901,9.50696219800598,2.9997089593561648,59.994179187123294,107.66464243924048,-47.67046325211719,0.0,0.035888214146413494,1.3639628587173764,0.10255182525457202
39,10,moderate_marine_reserve,180.26674620802703,0.3947703556105484,178.93505424515072,0.361872825976336,10.816004772481621,9.423464193637523,2.724232541720403,54.48465083440806,98.6925889026371,-44.20793806822904,0.0,0.032897529634212365,1.3520005965602027,0.10490460713606323
40,10,moderate_marine_reserve,178.93505424515072,0.361872825976336,177.83971085126123,0.33171675714497467,10.736103254709043,9.35375056227925,2.4776960863192934,49.553921726385866,90.468206494084,-40.914284767698135,0.0,0.030156068831361335,1.3420129068386304,0.10728547427501957
41,10,moderate_marine_reserve,177.83971085126123,0.33171675714497467,176.95717670451606,0.30407369404956014,10.670382651075673,9.296410807584028,2.256505990236814,45.13011980473628,82.92918928624367,-37.79906948150739,0.0,0.027643063095414557,1.3337978313844592,0.10966524443892267
42,10,moderate_marine_reserve,176.95717670451606,0.30407369404956014,176.2667998185336,0.27873421954543015,10.617430602270963,9.250212058303752,2.057595429949656,41.15190859899312,76.01842351239003,-34.86651491339691,0.0,0.025339474504130013,1.3271788252838703,0.1120224849353811
43,10,moderate_marine_reserve,176.2667998185336,0.27873421954543015,175.75039936836322,0.25550636791664433,10.576007989112016,9.2140727774934,1.878335661789004,37.56671323578008,69.68355488635754,-32.11684165057746,0.0,0.023227851628785847,1.322000998639002,0.11434182448972521
44,10,moderate_marine_reserve,175.75039936836322,0.25550636791664433,175.3919184248689,0.2342141705902573,10.545023962101792,9.18704093156112,1.716463974035005,34.3292794807001,63.876591979161084,-29.547312498460983,0.0,0.021292197326387027,1.318127995262724,0.1166126195222631
45,10,moderate_marine_reserve,175.3919184248689,0.2342141705902573,175.17713287694633,0.21469632304106917,10.523515105492134,9.168275777215138,1.570024876199544,31.40049752399088,58.55354264756432,-27.153045123573442,0.0,0.019517847549188106,1.3154393881865167,0.11882789894054849
46,10,moderate_marine_reserve,175.17713287694633,0.21469632304106917,175.09340638544796,0.19680496278764675,10.51062797261678,9.15703259779451,1.4373218663206377,28.746437326412753,53.674080760267294,-24.92764343385454,0.0,0.01789136025342243,1.3138284965770977,0.12098352855401875
47,10,moderate_marine_reserve,175.09340638544796,0.19680496278764675,175.12948321951694,0.18040454922200952,10.505604383126878,9.15264985538691,1.3168776936709823,26.337553873419644,49.20124069691169,-22.863686823492046,0.0,0.01640041356563723,1.3132005478908597,0.12307754919277208
48,10,moderate_marine_reserve,175.12948321951694,0.18040454922200952,175.27531240493013,0.16537083678684206,10.507768993171016,9.154538330680758,1.2074014770770638,24.148029541541277,45.10113730550238,-20.9531077639611,0.0,0.01503371243516746,1.313471124146377,0.12510965257348067
49,10,moderate_marine_reserve,175.27531240493013,0.16537083678684206,175.5218978626695,0.15158993372127189,10.516518744295807,9.16217190551179,1.1077613810446405,22.15522762089281,41.342709196710516,-19.187481575817706,0.0,0.013780903065570171,1.314564843036976,0.12708076664307355
50,10,moderate_marine_reserve,175.5218978626695,0.15158993372127189,175.86117020824744,0.13895743924449921,10.53131387176017,9.175079708693563,1.016961817488665,20.3392363497733,37.89748343031797,-17.558247080544668,0.0,0.012632494476772657,1.316414233970021,0.1289927280929949
51,10,moderate_marine_reserve,175.86117020824744,0.13895743924449921,176.28587667465047,0.12737765264079096,10.551670212494846,9.192839397865107,0.9341243482267032,18.682486964534064,34.73935981112481,-16.056872846590743,0.0,0.011579786603708267,1.318958776561856,0.13084802438228466
52,10,moderate_marine_reserve,176.28587667465047,0.12737765264079096,176.78948625730726,0.11676284825405837,10.577152600479028,9.21507139171465,0.8584716261075918,17.169432522151837,31.84441316019774,-14.674980638045902,0.0,0.01061480438673258,1.3221440750598785,0.13264959124304349
53,10,moderate_marine_reserve,176.78948625730726,0.11676284825405837,177.36610769147853,0.10703261089955352,10.607369175438436,9.241433900319407,0.7893138409477604,15.786276818955207,29.190712063514592,-13.404435244559386,0.0,0.009730237354504864,1.3259211469298045,0.13440065449833938
54,10,moderate_marine_reserve,177.36610769147853,0.10703261089955352,178.0104182866515,0.09811322665792406,10.641966461488712,9.271618628227523,0.7260372380882469,14.520744761764938,26.75815272488838,-12.237407963123442,0.0,0.00891938424162946,1.330245807686089,0.1361046072757528
55,10,moderate_marine_reserve,178.0104182866515,0.09811322665792406,178.71760197892783,0.08993712443643039,10.680625097199089,9.305347046654285,0.6680943582684499,13.361887165368998,24.528306664481015,-11.166419499112017,0.0,0.008176102221493672,1.3350781371498863,0.13776491548332784
56,10,moderate_marine_reserve,178.71760197892783,0.08993712443643039,179.4832952366838,0.08244236406672785,10.72305611873567,9.342367148823824,0.6149957121558782,12.299914243117565,22.484281109107595,-10.18436686599003,0.0,0.007494760369702532,1.3403820148419587,0.13938504583124647
57,10,moderate_marine_reserve,179.4832952366838,0.08244236406672785,180.30353967925103,0.07557216706116719,10.768997714201028,9.382450616883654,0.5663026547501556,11.326053095003113,20.610591016681962,-9.284537921678849,0.0,0.006870197005560654,1.3461247142751285,0.14096841181103034
58,10,moderate_marine_reserve,180.30353967925103,0.07557216706116719,181.17474045272604,0.0692744864727366,10.818212380755062,9.425390340598932,0.5216212666811191,10.432425333622382,18.893041765291798,-8.460616431669417,0.0,0.006297680588430599,1.3522765475943828,0.1425183339456023
59,10,moderate_marine_reserve,181.17474045272604,0.0692744864727366,182.09362955895108,0.06350161260000854,10.870484427163563,9.470998237706514,0.48059708323200967,9.611941664640193,17.31862161818415,-7.706679953543956,0.0,0.00577287387272805,1.3588105533954453,0.14403801134558195
60,10,moderate_marine_reserve,182.09362955895108,0.06350161260000854,183.05723345934055,0.05820981155000783,10.925617773537065,9.519103333779727,0.4429105393678666,8.858210787357333,15.875403150002136,-7.017192362644803,0.0,0.0052918010500007115,1.365702221692133,0.14553050218680566
61,10,moderate_marine_reserve,183.05723345934055,0.05820981155000783,184.06284437944336,0.05335899392084051,10.983434007560433,9.56955006604499,0.4082730214126239,8.165460428252478,14.552452887501957,-6.386992459249479,0.0,0.004850817629167319,1.3729292509450541,0.14699871119028665
62,10,moderate_marine_reserve,184.06284437944336,0.05335899392084051,185.10799482685195,0.0489124110941038,11.043770662766601,9.622196781057381,0.3764234343006247,7.528468686012494,13.339748480210128,-5.811279794197634,0.0,0.004446582826736709,1.3804713328458251,0.14844538256151232
63,10,moderate_marine_reserve,185.10799482685195,0.0489124110941038,186.19043490744943,0.044836376836261814,11.106479689611117,9.676914400690347,0.3471252083232954,6.942504166465908,12.228102773525949,-5.285598607060041,0.0,0.004076034257841983,1.3883099612013896,0.14987309714914782
64,10,moderate_marine_reserve,186.19043490744943,0.044836376836261814,187.30811208557665,0.041100012099906665,11.171426094446966,9.733585234690121,0.32016368162961933,6.403273632592387,11.209094209065453,-4.805820576473066,0.0,0.003736364736355151,1.3964282618058705,0.15128427282817414
65,10,moderate_marine_reserve,187.30811208557665,0.041100012099906665,188.459153084567,0.03767501109158111,11.2384867251346,9.792101921222544,0.29534380492171625,5.906876098434325,10.275003024976666,-4.368126926542341,0.0,0.0034250010083255555,1.404810840641825,0.1526811673105968
66,10,moderate_marine_reserve,188.459153084567,0.03767501109158111,189.64184766691878,0.034535426833949355,11.30754918507402,9.852366479506626,0.2724881232155949,5.449762464311898,9.418752772895278,-3.96899030858338,0.0,0.003139584257631759,1.4134436481342525,0.15406588274718228
67,10,moderate_marine_reserve,189.64184766691878,0.034535426833949355,190.85463406952567,0.03165747459778691,11.378510860015126,9.914289460874212,0.2514349965340319,5.028699930680638,8.633856708487338,-3.6051567778067,0.0,0.0028779522361624464,1.4223138575018908,0.1554403716134647
68,10,moderate_marine_reserve,190.85463406952567,0.03165747459778691,192.09608589998433,0.029019351714638,11.45127804417154,9.977789186489996,0.23203702722288522,4.640740544457705,7.914368649446727,-3.2736281049890223,0.0,0.002638122883148909,1.4314097555214427,0.15680644347833125
69,10,moderate_marine_reserve,192.09608589998433,0.029019351714638,193.36490032596984,0.026601072405084834,11.525765153999059,10.042791061570057,0.21415966644349166,4.283193328869833,7.2548379286595,-2.9716445997896663,0.0,0.0024182793095531667,1.4407206442498826,0.15816577233851856
70,10,moderate_marine_reserve,193.36490032596984,0.026601072405084834,194.6598874117679,0.024384316371327763,11.60189401955819,10.109226957298157,0.1976799764619781,3.953599529239562,6.650268101271209,-2.696668572031647,0.0,0.0022167560337570695,1.450236752444774,0.15951990427110826
71,10,moderate_marine_reserve,194.6598874117679,0.024384316371327763,195.97996047490727,0.02235229000705045,11.679593244706073,10.17703465279727,0.1824855287694203,3.649710575388406,6.096079092831941,-2.446368517443535,0.0,0.0020320263642773138,1.459949155588259,0.16087026521164585
72,10,moderate_marine_reserve,195.97996047490727,0.02235229000705045,197.32412735196255,0.02048959917312958,11.758797628494436,10.24615733050172,0.16847342093744902,3.3694684187489803,5.588072501762612,-2.218604083013632,0.0,0.001862690833920871,1.4698497035618046,0.1622181687102885
73,10,moderate_marine_reserve,197.32412735196255,0.02048959917312958,198.69148247642562,0.018782132575368784,11.839447641117752,10.316543119120452,0.15554939753423433,3.1109879506846867,5.122399793282395,-2.0114118425977083,0.0,0.0017074665977607985,1.479930955139719,0.16356482355442364
74,10,moderate_marine_reserve,198.69148247642562,0.018782132575368784,200.08119968343345,0.017216954860754717,11.921488948585537,10.388144679106368,0.14362706247133847,2.8725412494267695,4.695533143842196,-1.8229918944154266,0.0,0.0015651777146140652,1.4901861185731922,0.16491134117511244
75,10,moderate_marine_reserve,200.08119968343345,0.017216954860754717,201.49252566638492,0.01578220862235849,12.004871981006007,10.460918826169712,0.13262717188482878,2.6525434376965755,4.30423871518868,-1.651695277492104,0.0,0.0014347462383962264,1.500608997625751,0.16625874277782868
76,10,moderate_marine_reserve,201.49252566638492,0.01578220862235849,202.92477401933243,0.014467024570495283,12.089551539983095,10.534826188910051,0.12247699812552539,2.449539962510508,3.9455521555896227,-1.4960121930791148,0.0,0.0013151840518632076,1.5111939424978869,0.16760796615636456
77,10,moderate_marine_reserve,202.92477401933243,0.014467024570495283,204.37731980670142,0.013261439189620677,12.175486441159945,10.609830897105319,0.11310975668564723,2.2621951337129445,3.616756142623821,-1.3545610089108764,0.0,0.001205585380874607,1.5219358051449932,0.1689598721633403
78,10,moderate_marine_reserve,204.37731980670142,0.013261439189620677,205.84959460854813,0.012156319257152288,12.262639188402085,10.685900297597886,0.10446408895749798,2.0892817791499594,3.315359797405169,-1.2260780182552096,0.0,0.0011051199324683897,1.5328298985502606,0.17031525082220156
79,10,moderate_marine_reserve,205.84959460854813,0.012156319257152288,207.34108199536126,0.011143292652389596,12.350975676512887,10.763004695066423,0.09648359463332296,1.929671892666459,3.039079814288072,-1.109407921621613,0.0,0.0010130266047626907,1.543871959564111,0.17167482707451276
80,10,moderate_marine_reserve,207.34108199536126,0.011143292652389596,208.85131339146886,0.01021468493135713,12.440464919721675,10.841117115275779,0.0891164083383096,1.7823281667661919,2.785823163097399,-1.003494996331207,0.0,0.0009286077210324664,1.5550581149652094,0.17303926616322618
81,10,moderate_marine_reserve,208.85131339146886,0.01021468493135713,210.379864290534,0.00936346118707737,12.531078803488132,10.920213088661901,0.08231481576111344,1.6462963152222687,2.5536712328392825,-0.9073749176170138,0.0,0.0008512237442797609,1.5663848504360165,0.17440917865782796
82,10,moderate_marine_reserve,210.379864290534,0.00936346118707737,211.92635079050044,0.008583172754820921,12.62279185743204,11.000270452340418,0.07603490512516332,1.5206981025032664,2.3408652967693424,-0.820167194266076,0.0,0.0007802884322564474,1.577848982179005,0.17578512513115094
83,10,moderate_marine_reserve,211.92635079050044,0.008583172754820921,213.49042641875644,0.007867908358585845,12.715581047430026,11.081269168830532,0.07023625034348424,1.4047250068696848,2.1457931887052304,-0.7410681818355456,0.0,0.0007152643962350767,1.5894476309287533,0.17716762050046148
84,10,moderate_marine_reserve,213.49042641875644,0.007867908358585845,215.0717792212858,0.0072122493287036914,12.809425585125386,11.16319115996428,0.06488162263174237,1.2976324526348473,1.9669770896464611,-0.6693446370116138,0.0,0.0006556590298821538,1.6011781981406732,0.1785571380473932
85,10,moderate_marine_reserve,215.0717792212858,0.0072122493287036914,216.67012909222592,0.006611228551311717,12.904306753277147,11.246020154608374,0.059936727728647526,1.1987345545729506,1.803062332175923,-0.6043277776029723,0.0,0.0006010207773919743,1.6130383441596434,0.1799541131325853
86,10,moderate_marine_reserve,216.67012909222592,0.006611228551311717,218.28522532259677,0.006060292838702407,13.000207745533555,11.329741548964543,0.055369966198147554,1.1073993239629512,1.6528071378279292,-0.545407813864978,0.0,0.0005509357126093098,1.6250259681916945,0.18135894662163235
87,10,moderate_marine_reserve,218.28522532259677,0.006060292838702407,219.91684434904437,0.005555268435477207,13.097113519355807,11.41434227833711,0.05115221457111056,1.0230442914222113,1.5150732096756019,-0.49202891825339057,0.0,0.0005050244032252006,1.6371391899194758,0.1827720080392836
88,10,moderate_marine_reserve,219.91684434904437,0.005555268435477207,221.56478768529033,0.00509232939918744,13.195010660942662,11.4998106993653,0.047256625331410125,0.9451325066282025,1.3888171088693018,-0.4436846022410993,0.0,0.00046293903628976725,1.6493763326178328,0.1841936384688342
89,10,moderate_marine_reserve,221.56478768529033,0.00509232939918744,223.2288800206255,0.004667968615921819,13.293887261117419,11.586136481814666,0.043658443967583366,0.8731688793516673,1.27308234979686,-0.39991347044519265,0.0,0.00042436078326562,1.6617359076396774,0.1856241532134094
90,10,moderate_marine_reserve,223.2288800206255,0.004667968615921819,224.9089674712542,0.004278971231261668,13.39373280123753,11.673310509108012,0.04033484150082939,0.8066968300165878,1.1669921539804549,-0.3602953239638671,0.0,0.00038899738466015163,1.6742166001546912,0.1870638442354146
91,10,moderate_marine_reserve,224.9089674712542,0.004278971231261668,226.6049159716095,0.003922390295323196,13.49453804827525,11.761324786853214,0.03726476106671699,0.7452952213343399,1.069742807815417,-0.3244475864810771,0.0,0.00035658093593847234,1.6868172560344066,0.1885129823898602
92,10,moderate_marine_reserve,226.6049159716095,0.003922390295323196,228.31660979393732,0.003595524437379596,13.59629495829657,11.850172358694058,0.03442877727469328,0.6885755454938657,0.980597573830799,-0.29202202833693336,0.0,0.00032686585794359965,1.6995368697870714,0.18997181946661082
93,10,moderate_marine_reserve,228.31660979393732,0.003595524437379596,230.04395018550278,0.0032958974009312967,13.69899658763624,11.939847228871779,0.03180896719898557,0.6361793439797114,0.8988811093448991,-0.26270176536518763,0.0,0.0002996270364482997,1.7123745734545297,0.19144059005588712
94,10,moderate_marine_reserve,230.04395018550278,0.0032958974009312967,231.7868541137236,0.0030212392841870222,13.802637011130166,12.030344290940308,0.029388791969040356,0.5877758393808071,0.8239743502328242,-0.23619851085201704,0.0,0.00027465811674427473,1.7253296263912707,0.19291951325058432
95,10,moderate_marine_reserve,231.7868541137236,0.0030212392841870222,233.5452531103898,0.002769469343838104,13.907211246823415,12.121659262128013,0.027152988029188765,0.5430597605837753,0.7553098210467556,-0.21225006046298034,0.0,0.0002517699403489185,1.738401405852927,0.19440879419819518
96,10,moderate_marine_reserve,233.5452531103898,0.002769469343838104,235.3190922069024,0.0025386802318515954,14.012715186623389,12.21378862288335,0.025087467227434237,0.5017493445486847,0.6923673359595259,-0.19061799141084124,0.0,0.00023078911198650865,1.7515893983279236,0.19590862551434116
97,10,moderate_marine_reserve,235.3190922069024,0.0025386802318515954,237.10832895316057,0.0023271235458639625,14.119145532414144,12.306729561182426,0.023179224973557868,0.4635844994711574,0.6346700579628989,-0.1710855584917415,0.0,0.00021155668598763294,1.764893191551768,0.19741918856914206
98,10,moderate_marine_reserve,237.10832895316057,0.0023271235458639625,238.91293251335895,0.002133196583708632,14.226499737189634,12.400479921212883,0.02141625577836241,0.4283251155672482,0.5817808864659906,-0.15345577089874235,0.0,0.0001939269621553302,1.7783124671487043,0.1989406546569004
99,10,moderate_marine_reserve,238.91293251335895,0.002133196583708632,240.73288283252904,0.0019554302017329127,14.334775950801538,12.49503815608156,0.019787475549889532,0.39574951099779065,0.533299145927158,-0.13754963492936734,0.0,0.00017776638197571936,1.791846993850192,0.20047318605884482
100,10,moderate_marine_reserve,240.73288283252904,0.0019554302017329127,242.56805960005448,0.0017924776849218367,14.443972969951743,12.590513552346534,0.018282650079765626,0.3656530015953125,0.48885755043322815,-0.12320454883791565,0.0,0.00016295251681107607,1.8054966212439676,0.20201684511787416
101,10,moderate_marine_reserve,242.56805960005448,0.0017924776849218367,244.4182924531567,0.0016431045445116836,14.554083576003269,12.686958401701729,0.01689232119930072,0.3378464239860144,0.44811942123045917,-0.11027299724444478,0.0,0.00014937314041015305,1.8192604470004086,0.20357163738038614
102,10,moderate_marine_reserve,244.4182924531567,0.0016431045445116836,246.28358064436728,0.0015061791658023767,14.665097547189403,12.784201603109429,0.015607752869403808,0.31215505738807614,0.4107761361279209,-0.09862107873984477,0.0,0.00013692537870930698,1.833137193398675,0.20513769612489954
103,10,moderate_marine_reserve,246.28358064436728,0.0015061791658023767,248.1639313017865,0.0013806642353188453,14.777014838662035,12.882243291388287,0.014420889854532147,0.28841779709064297,0.37654479145059416,-0.0881269943599512,0.0,0.0001255149304835314,1.8471268548327546,0.20671514909046212
104,10,moderate_marine_reserve,248.1639313017865,0.0013806642353188453,250.0593588707207,0.0012656088823756082,14.88983587810719,12.981084016757112,0.01332429241587469,0.2664858483174938,0.34516605882971135,-0.07868021051221757,0.0,0.00011505535294323711,1.8612294847633986,0.2083041188484217
105,10,moderate_marine_reserve,250.0593588707207,0.0012656088823756082,251.96988459837925,0.0011601414755109743,15.003561532243241,13.080724715636467,0.012311088948221081,0.24622177896442163,0.31640222059390205,-0.07018044162948042,0.0,0.00010546740686463402,1.8754451915304051,0.20990472339035324
106,10,moderate_marine_reserve,251.96988459837925,0.0011601414755109743,253.89553605826276,0.001063463019218393,15.118193075902754,13.181166683704516,0.011374932314738502,0.22749864629477004,0.29003536887774356,-0.06253672258297352,0.0,9.667845629258119e-05,1.8897741344878443,0.21151707665930267
107,10,moderate_marine_reserve,253.89553605826276,0.001063463019218393,255.836346711145,0.0009748411009501937,15.233732163495766,13.282411551030819,0.01050995958268764,0.2101991916537528,0.2658657548045983,-0.05566656315084548,0.0,8.862191826819943e-05,1.9042165204369708,0.21314128902947
108,10,moderate_marine_reserve,255.836346711145,0.0009748411009501937,257.79235549979944,0.0008936043425376776,15.3501808026687,13.38446125912604,0.009710754888204129,0.19421509776408258,0.24371027523754843,-0.04949517747346585,0.0,8.123675841251614e-05,1.9187726003335874,0.21477746773902606
109,10,moderate_marine_reserve,257.79235549979944,0.0008936043425376776,259.7636064748479,0.0008191373139928711,15.467541329987966,13.487318039758453,0.008972315181064248,0.17944630362128497,0.2234010856344194,-0.043954782013134436,0.0,7.446702854480647e-05,1.9334426662484958,0.2164257172803601
110,10,moderate_marine_reserve,259.7636064748479,0.0008191373139928711,261.7501484493177,0.0007508758711601319,15.585816388490874,13.590984395400021,0.00829001862107963,0.1658003724215926,0.2047843284982178,-0.03898395607662519,0.0,6.826144283273926e-05,1.9482270485613593,0.2180861397516881
111,10,moderate_marine_reserve,261.7501484493177,0.0007508758711601319,263.75203467968436,0.0006883028818967876,15.70500890695906,13.69546308117578,0.007659595416634546,0.15319190833269092,0.18771896779003297,-0.03452705945734205,0.0,6.257298926334432e-05,1.9631261133698827,0.21975883517361297
112,10,moderate_marine_reserve,263.75203467968436,0.0006883028818967876,265.7693225713522,0.0006309443084053886,15.82512208078106,13.800757088200148,0.007077100913076097,0.14154201826152193,0.1720757204741969,-0.030533702212674957,0.0,5.7358573491398964e-05,1.9781402600976326,0.22144390177391413
113,10,moderate_marine_reserve,265.7693225713522,0.0006309443084053886,267.80207340668585,0.0005783656160382729,15.94615935428113,13.906869628193085,0.006538890754356438,0.13077781508712877,0.15773607710134716,-0.026958262014218387,0.0,5.257869236711572e-05,1.9932699192851413,0.22314143624355734
114,10,moderate_marine_reserve,267.80207340668585,0.0005783656160382729,269.8503516013439,0.0005301684813684168,16.06812440440115,14.01380411927729,0.006042090465817152,0.12084180931634304,0.14459140400956821,-0.02374959469322517,0.0,4.819713466985607e-05,2.0085155505501437,0.22485154340642668
115,10,moderate_marine_reserve,269.8503516013439,0.0005301684813684168,271.91422517282683,0.00048598777458771543,16.191021096080632,14.121564146953459,0.005583377644269186,0.11166755288538373,0.13254212034210422,-0.02087456745672049,0.0,4.41807067807014e-05,2.0238776370100795,0.22657431307656564
116,10,moderate_marine_reserve,271.91422517282683,0.00048598777458771543,273.9937657237171,0.0004454887933720725,16.31485351036961,14.23015348884078,0.005159470638529879,0.1031894127705976,0.12149694364692885,-0.01830753087633126,0.0,4.0498981215642955e-05,2.039356688796201,0.22830983057222126
117,10,moderate_marine_reserve,273.9937657237171,0.0004454887933720725,276.0890478239988,0.00040836472725773313,16.439625943423025,14.339576113893918,0.00476772924743058,0.09535458494861161,0.11137219834301812,-0.016017613394406507,0.0,3.712406611433937e-05,2.0549532429278785,0.2300581889066046
118,10,moderate_marine_reserve,276.0890478239988,0.00040836472725773313,278.20014882984276,0.0003743343333195887,16.565342869439927,14.449836149997848,0.004405713598077008,0.08811427196154017,0.10209118181443329,-0.013976909852893113,0.0,3.4030393938144425e-05,2.070667858679991,0.2318194804483494
119,10,moderate_marine_reserve,278.20014882984276,0.0003743343333195887,280.3271487161903,0.0003431398055429563,16.692008929790564,14.560937874519304,0.004071168923725466,0.08142337847450931,0.09358358332989718,-0.012160204855387866,0.0,3.1194527776632395e-05,2.086501116223821,0.23359379705863653
0,11,strong_marine_reserve,1000.0,1.0,979.5916666666667,1.0593333333333335,60.0,57.208333333333336,23.2,464.0,250.0,214.0,0.1426666666666667,0.08333333333333333,6.0,1.030326388888889
1,11,strong_marine_reserve,979.5916666666667,1.0593333333333335,958.1715663120863,1.1202846190666669,58.7755,55.76175392458044,24.433846430000003,488.67692860000005,264.83333333333337,223.84359526666668,0.14922906351111115,0.08827777777777779,5.87755,1.0223199005267385
2,11,strong_marine_reserve,958.1715663120863,1.1202846190666669,935.7234716284352,1.1826311817187365,57.49029397872518,54.25705985597107,25.68132880640522,513.6265761281044,280.0711547666667,233.55542136143765,0.15570361424095847,0.0933570515888889,5.749029397872517,1.0133249810518004
3,11,strong_marine_reserve,935.7234716284352,1.1826311817187365,912.2256852241934,1.2461112742840221,56.14340829770611,52.70585310232516,26.93534159962273,538.7068319924547,295.65779542968414,243.04903656277054,0.16203269104184703,0.09855259847656138,5.614340829770611,1.0032371075829318
4,11,strong_marine_reserve,912.2256852241934,1.2461112742840221,887.6748244507537,1.3104220723268882,54.7335411134516,51.09650564085087,28.187896246040378,563.7579249208076,311.5278185710055,252.23010634980204,0.16815340423320138,0.10384260619033518,5.47335411134516,0.9919591267254301
5,11,strong_marine_reserve,887.6748244507537,1.3104220723268882,862.0742359042976,1.3752207636916571,53.26048946704522,49.43076230501457,29.430315708486823,588.6063141697365,327.60551808172204,261.00079608801445,0.174000530725343,0.10920183936057402,5.326048946704522,0.9793959926749292
6,11,strong_marine_reserve,862.0742359042976,1.3752207636916571,835.4345305262799,1.44012549870304,51.72445415425785,47.710915087203155,30.653244445072293,613.0648889014459,343.8051909229143,269.2596979785316,0.1795064653190211,0.1146017303076381,5.172445415425785,0.9654551400837648
7,11,strong_marine_reserve,835.4345305262799,1.44012549870304,807.7740417571412,1.5047173912254481,50.126071831576795,45.93981556085291,31.8467450398626,636.934900797252,360.03137467576,276.903526121492,0.18460235074766135,0.12001045822525334,5.012607183157679,0.9500485609191096
8,11,strong_marine_reserve,807.7740417571412,1.5047173912254481,779.3037912384609,1.5660822557644525,48.46644250542847,44.12087709820621,32.815815925902484,656.3163185180497,376.17934780636205,280.13697071168764,0.18675798047445843,0.12539311593545402,4.846644250542847,0.9295567967437384
9,11,strong_marine_reserve,779.3037912384609,1.5660822557644525,750.1462119556977,1.6231724943666623,46.75822747430765,42.26999656632169,33.645810190749216,672.9162038149843,391.5205639411131,281.39563987387123,0.1875970932492475,0.1305068546470377,4.675822747430765,0.906517483170286
10,11,strong_marine_reserve,750.1462119556977,1.6231724943666623,720.4253449684111,1.6751500879245707,45.00877271734186,40.39683591841044,34.332803786218044,686.6560757243609,405.79312359166556,280.86295213269534,0.18724196808846358,0.1352643745305552,4.500877271734186,0.881217406273038
11,11,strong_marine_reserve,720.4253449684111,1.6751500879245707,690.2753995345404,1.7212245088697282,43.22552069810466,38.51082041250288,34.86464571947251,697.2929143894503,418.7875219811427,278.5053924083076,0.18567026160553843,0.1395958406603809,4.322552069810467,0.8537348920204246
12,11,strong_marine_reserve,690.2753995345404,1.7212245088697282,659.6416618262116,1.760678177345812,41.41652397207242,36.818277003387564,35.23198467701369,704.6396935402738,430.30612721743205,274.33356632284176,0.18288904421522784,0.14343537573914403,4.141652397207242,0.8240349511780181
13,11,strong_marine_reserve,659.6416618262116,1.760678177345812,628.8650356442886,1.790463097626056,39.5784997095727,35.10854104524341,35.24658484625228,704.9316969250457,440.169544336453,264.7621525885927,0.17650810172572848,0.14672318144548432,3.957849970957269,0.7888163489588332
14,11,strong_marine_reserve,628.8650356442886,1.790463097626056,598.777872102684,1.8017959631842713,37.73190213865731,33.39791768290724,34.4211479973547,688.422959947094,447.615774406514,240.80718554058,0.16053812369372,0.14920525813550467,3.773190213865731,0.73978874562615
15,11,strong_marine_reserve,598.777872102684,1.8017959631842713,569.7316842424257,1.7945520010783216,35.92667232616104,31.732483034660525,33.24037715175886,664.8075430351771,450.4489907960678,214.35855223910931,0.14290570149273957,0.15014966359868928,3.5926672326161038,0.689134955774464
16,11,strong_marine_reserve,569.7316842424257,1.7945520010783216,542.0225592402196,1.7694061989599028,34.18390105454554,30.13111119541452,31.76191486133712,635.2382972267425,448.6380002695804,186.60029695716207,0.12440019797144139,0.14954600008986013,3.4183901054545536,0.6382857629906784
17,11,strong_marine_reserve,542.0225592402196,1.7694061989599028,515.8826442426615,1.7277468754240632,32.521353554413174,28.609351586661084,30.051916965310205,601.0383393062041,442.3515497399757,158.68678956622836,0.10579119304415224,0.1474505165799919,3.2521353554413177,0.5885889931017796
18,11,strong_marine_reserve,515.8826442426615,1.7277468754240632,491.47739482253377,1.671532263161472,30.95295865455969,27.179050080180573,28.17915799450685,563.5831598901369,431.93671885601583,131.6464410341211,0.0877642940227474,0.1439789062853386,3.095295865455969,0.5412109367195659
19,11,strong_marine_reserve,491.47739482253377,1.671532263161472,469.01049684346464,1.6017458809723943,29.488643689352024,25.848290398324384,26.107251270096782,522.1450254019356,417.883065790368,104.26195961156765,0.06950797307437843,0.139294355263456,2.9488643689352023,0.4951040403144548
20,11,strong_marine_reserve,469.01049684346464,1.6017458809723943,448.68026568597077,1.5190391215203243,28.140629810607876,24.64113265877458,23.829728309327137,476.59456618654275,400.4364702430986,76.15809594344415,0.0507720639622961,0.1334788234143662,2.8140629810607876,0.4500583173484198
21,11,strong_marine_reserve,448.68026568597077,1.5190391215203243,430.45742027890935,1.4270146938857746,26.920815941158246,23.563509892304815,21.580151455914855,431.6030291182971,379.75978038008105,51.84324873821606,0.03456216582547737,0.126586593460027,2.6920815941158245,0.41055776563730717
